restaurant_id,cuisines,primary_cuisine,aggregate_rating,price_range,average_cost_for_two,votes,popularity_score
1286,"gujarati, rajasthani",gujarati,3.6,2,950,1134,0.3
4815,"continental, american, tex-mex, north indian",continental,3.5,3,1350,1863,0.3
310463,"pizza, italian",pizza,3.5,2,600,1311,0.3
5738,"beverages, fast food",beverages,3.7,1,400,1333,0.3
302310,south indian,south indian,3.6,1,300,50,0.3
5608,"mughlai, north indian, chinese",mughlai,3.5,4,2800,92,0.3
307535,cafe,cafe,3.8,2,700,552,0.3
302156,"american, fast food, salad, healthy food",american,3.5,2,500,276,0.3
18238278,"finger food, north indian, continental, italian",finger food,3.7,3,1600,1801,0.3
905,"chinese, thai",chinese,3.5,3,1200,327,0.8045112781954887
18281985,"north indian, continental, finger food",north indian,3.9,3,1200,1020,0.3
307060,"finger food, north indian, italian",finger food,3.8,3,1250,645,0.3
18425735,"italian, mediterranean, continental, north indian",italian,3.9,3,1500,143,0.3
313256,"north indian, mediterranean, asian",north indian,3.9,3,1500,1545,0.3
18337893,"north indian, continental, fast food",north indian,3.5,3,1400,63,0.3
307190,fast food,fast food,3.9,1,450,783,0.3
309790,"north indian, mediterranean, asian, continental",north indian,3.9,3,1600,3413,0.3
1800,"north indian, mughlai",north indian,3.9,3,1600,1087,0.3
301605,"american, continental, italian, north indian, asian",american,3.7,3,1500,4914,0.3
3394,"north indian, mughlai",north indian,3.9,3,1800,908,0.3
930,"chinese, japanese, italian, seafood",chinese,3.5,3,1500,1027,0.706766917293233
309073,"lebanese, mediterranean, middle eastern, arabian",lebanese,3.9,3,1600,1071,0.3
18414481,tea,tea,0.0,1,200,0,0.3
18469940,"pizza, fast food",pizza,0.0,2,500,0,0.3
18380361,north indian,north indian,0.0,1,200,2,0.3
18241537,"north indian, italian, asian, american",north indian,4.4,3,1600,840,0.3
309478,"north indian, chinese, italian, continental",north indian,4.0,3,1800,2333,0.3
7713,"north indian, chinese, continental, italian",north indian,4.1,4,2000,1821,0.3
301489,"north indian, chinese",north indian,4.1,3,1600,3164,0.3
18219558,"biryani, north indian, hyderabadi",biryani,4.1,2,800,740,0.3
18216915,"biryani, hyderabadi",biryani,4.0,3,1000,510,0.3
306913,"north indian, chinese, italian, american, middle eastern",north indian,4.2,4,2000,961,0.3
307036,"continental, north indian, chinese, mediterranean",continental,4.1,3,1800,799,0.3
67,chinese,chinese,4.0,3,1200,412,0.8195488721804511
18233593,modern indian,modern indian,4.4,4,2200,1942,0.3
310123,japanese,japanese,4.0,4,2000,312,0.3
18198427,"healthy food, continental, italian",healthy food,4.0,2,800,361,0.3
18279449,"north indian, mediterranean, asian, fast food",north indian,4.3,3,1900,1129,0.3
18237357,"continental, mediterranean, italian, north indian",continental,4.0,3,1400,510,0.3
18254558,"fast food, american, burger",fast food,4.0,3,1000,608,0.3
18246991,"continental, american, asian, north indian",continental,4.1,3,1600,1959,0.3
309859,"italian, mexican, continental, north indian, finger food",italian,4.0,3,1800,817,0.3
18294220,"asian, north indian",asian,4.1,3,1200,400,0.3
900,south indian,south indian,4.3,2,500,5172,0.8947368421052632
18294269,"continental, mexican, burger, american, pizza, tex-mex",continental,4.1,3,1300,467,0.3
301011,cafe,cafe,4.1,2,700,2417,0.3
18423151,"north indian, european",north indian,4.1,3,1500,90,0.3
18454488,"north indian, afghani, mughlai",north indian,4.3,3,1500,104,0.3
308579,"continental, north indian, italian, asian",continental,4.0,4,2100,2252,0.3
910,"north indian, european, asian, mediterranean",north indian,4.1,4,2200,1838,0.7218045112781954
18216901,"north indian, continental",north indian,4.0,3,1600,1758,0.3
301114,"bakery, desserts, fast food",bakery,4.3,1,400,1457,0.3
4249,"bakery, fast food, desserts",bakery,4.3,1,400,3591,0.3
18222559,"north indian, chinese, italian, continental",north indian,4.1,3,1500,492,0.3
303204,"north indian, chinese",north indian,2.6,2,550,77,0.3
8881,"north indian, chinese",north indian,3.2,3,1900,113,0.3
310435,"continental, italian",continental,3.3,3,1000,140,0.3
309051,"fast food, burger",fast food,3.5,1,300,164,0.3
1258,"north indian, chinese",north indian,3.1,2,800,106,0.3
2308,"north indian, chinese, south indian, fast food",north indian,3.3,2,800,134,0.3
195,"fast food, burger",fast food,3.4,2,500,77,0.6541353383458647
307940,north indian,north indian,3.3,2,950,102,0.3
2299,"north indian, south indian, chinese, street food, fast food, mithai, desserts",north indian,3.5,2,600,217,0.3
5997,finger food,finger food,3.5,4,2500,59,0.3
6030,"bakery, desserts, fast food",bakery,3.7,3,1000,60,0.3
307362,finger food,finger food,3.2,4,2000,12,0.3
307361,"italian, north indian, continental",italian,3.5,4,3000,115,0.3
3105,"north indian, chinese, continental",north indian,3.3,3,1000,165,0.3
9960,"fast food, burger",fast food,3.4,2,500,41,0.3
18014114,"north indian, chinese, finger food",north indian,3.5,3,1000,116,0.3
3894,"north indian, south indian, chinese, street food, fast food, mithai, desserts",north indian,3.7,2,550,262,0.3
306479,north indian,north indian,3.5,1,400,364,0.3
3183,"north indian, south indian, chinese, fast food",north indian,2.8,2,600,28,0.3
5451,"north indian, fast food",north indian,3.2,1,400,12,0.3
5464,cafe,cafe,2.8,1,450,22,0.3
3182,north indian,north indian,2.9,1,400,6,0.3
18057826,"north indian, mughlai",north indian,3.4,1,400,45,0.3
18275791,mughlai,mughlai,3.0,1,150,6,0.3
18261700,"north indian, chinese, fast food, south indian",north indian,2.9,1,400,6,0.3
18228864,"bakery, fast food",bakery,3.1,1,200,8,0.3
310792,"fast food, burger",fast food,2.8,2,500,23,0.3
18222587,"street food, mithai",street food,3.2,1,150,6,0.3
309530,"north indian, chinese",north indian,3.0,2,500,33,0.3
5462,south indian,south indian,3.0,1,200,5,0.3
3181,"north indian, chinese, mughlai",north indian,3.4,2,600,159,0.3
9912,parsi,parsi,3.7,2,500,85,0.3
3180,"north indian, south indian",north indian,3.8,2,700,189,0.3
4092,"north indian, mughlai",north indian,3.7,2,500,519,0.3
18261683,"north indian, chinese, mughlai",north indian,3.5,2,500,26,0.3
4715,"north indian, mughlai",north indian,3.8,2,600,124,0.3
481,"north indian, chinese",north indian,3.6,3,1100,711,0.5864661654135338
302232,"north indian, mughlai",north indian,3.6,2,500,109,0.3
1044,north indian,north indian,3.7,1,400,57,0.3
3185,north indian,north indian,3.6,1,350,88,0.3
18292467,north indian,north indian,0.0,1,200,0,0.3
18390082,north indian,north indian,0.0,1,100,0,0.3
18466971,cafe,cafe,0.0,1,450,0,0.3
18449652,north indian,north indian,0.0,1,300,0,0.3
18288623,north indian,north indian,0.0,1,200,0,0.3
18345506,mughlai,mughlai,0.0,1,400,0,0.3
18397709,"north indian, mughlai",north indian,0.0,2,500,0,0.3
18294896,north indian,north indian,0.0,1,200,1,0.3
6678,north indian,north indian,0.0,1,150,0,0.3
18351471,mughlai,mughlai,0.0,1,400,0,0.3
18206818,"mithai, street food",mithai,0.0,1,150,1,0.3
5463,north indian,north indian,0.0,1,150,0,0.3
18345380,mughlai,mughlai,0.0,2,500,3,0.3
5450,north indian,north indian,0.0,1,100,1,0.3
18292465,pizza,pizza,0.0,1,300,3,0.3
18292472,north indian,north indian,0.0,1,400,0,0.3
18449638,fast food,fast food,0.0,1,200,0,0.3
18449640,"north indian, south indian",north indian,0.0,1,100,0,0.3
18492527,"north indian, mughlai",north indian,0.0,1,400,0,0.3
303637,"pizza, fast food",pizza,2.3,2,700,32,0.3
304181,mughlai,mughlai,4.1,2,500,271,0.3
308183,"bakery, fast food",bakery,3.0,1,150,4,0.3
313059,chinese,chinese,0.0,1,250,1,0.3
763,"chinese, japanese",chinese,3.3,3,1200,176,0.849624060150376
7557,"mithai, street food",mithai,3.1,1,100,10,0.3
525,cafe,cafe,3.3,2,650,73,0.849624060150376
7561,"fast food, street food",fast food,3.0,1,200,12,0.3
18387105,"bakery, desserts",bakery,3.4,1,300,13,0.3
18451576,"north indian, chinese, mughlai",north indian,3.3,2,600,33,0.3
580,"mughlai, north indian, chinese",mughlai,3.4,2,700,104,0.8571428571428571
308703,"bakery, desserts",bakery,3.2,1,300,12,0.3
60,"north indian, mughlai",north indian,3.2,2,900,600,0.6842105263157895
305123,"bakery, desserts",bakery,3.2,2,600,13,0.3
18265689,"north indian, bengali",north indian,2.7,2,700,8,0.3
199,"pizza, fast food",pizza,2.5,2,700,78,0.7443609022556391
756,"north indian, mughlai",north indian,3.4,2,600,35,0.6691729323308271
309801,"bakery, desserts",bakery,3.4,2,500,16,0.3
18433907,desserts,desserts,2.5,1,300,7,0.3
311511,"ice cream, desserts",ice cream,2.8,1,400,26,0.3
308279,"ice cream, desserts",ice cream,3.3,1,400,29,0.3
7621,"raw meats, north indian, fast food",raw meats,2.7,1,350,16,0.3
306779,north indian,north indian,3.2,1,450,14,0.3
312980,fast food,fast food,3.1,2,500,9,0.3
18222580,desserts,desserts,2.9,1,250,7,0.3
2878,"fast food, chinese",fast food,2.9,1,300,102,0.3
8902,"mithai, street food",mithai,3.2,1,150,22,0.3
18374707,"north indian, mughlai",north indian,3.1,2,600,9,0.3
678,"continental, chinese, north indian",continental,3.1,3,1600,128,0.6466165413533834
3568,continental,continental,3.0,3,1600,496,0.3
18354969,"north indian, mughlai",north indian,3.2,1,450,8,0.3
313242,"north indian, chinese",north indian,3.3,2,550,19,0.3
309838,"north indian, mughlai",north indian,3.4,2,600,35,0.3
437,"north indian, mughlai, chinese",north indian,3.2,2,600,53,0.7969924812030075
18303851,"north indian, chinese, mughlai",north indian,3.0,2,600,39,0.3
307500,bakery,bakery,3.3,1,300,25,0.3
736,fast food,fast food,3.2,1,300,28,0.7894736842105263
18294230,north indian,north indian,3.4,2,500,44,0.3
7851,"north indian, mughlai, chinese",north indian,2.6,2,500,56,0.3
2437,italian,italian,3.9,3,1500,245,0.3
573,"chinese, thai",chinese,3.5,2,700,215,0.7669172932330827
9706,"cafe, italian",cafe,3.6,3,1200,386,0.3
1507,"bakery, desserts, fast food",bakery,3.8,1,350,460,0.3
302655,"lebanese, arabian",lebanese,3.6,2,600,146,0.3
705,ice cream,ice cream,3.7,1,300,55,0.8571428571428571
1395,"cafe, italian, chinese",cafe,3.7,3,1000,390,0.3
18418273,"mughlai, fast food",mughlai,3.5,1,400,15,0.3
2067,desserts,desserts,3.6,1,300,130,0.3
3492,"north indian, mughlai, chinese",north indian,3.9,2,600,301,0.3
576,"biryani, north indian, mughlai",biryani,3.7,2,800,338,0.8571428571428571
311211,"continental, american, asian, north indian",continental,3.9,3,1600,798,0.3
311661,"fast food, turkish",fast food,3.8,2,900,192,0.3
566,"chinese, thai",chinese,3.8,2,700,196,0.8045112781954887
556,"burger, fast food",burger,3.7,2,500,766,0.8421052631578947
18322644,"north indian, mughlai",north indian,3.6,2,700,42,0.3
17953931,"north indian, continental, chinese, italian",north indian,3.6,3,1400,139,0.3
18396187,"bakery, desserts",bakery,3.8,1,300,24,0.3
730,"north indian, mughlai, kashmiri",north indian,3.5,3,1500,208,0.7218045112781954
18247032,"chinese, japanese, thai",chinese,3.6,3,1200,99,0.3
570,"seafood, continental, european",seafood,3.7,3,1800,601,0.6842105263157895
760,italian,italian,3.8,4,2000,354,0.7293233082706767
134,"north indian, mughlai, chinese",north indian,3.8,3,1000,130,0.8195488721804511
3039,"north indian, fast food",north indian,3.8,2,900,303,0.3
310816,"italian, pizza",italian,3.8,2,900,306,0.3
304735,"cafe, bakery",cafe,3.7,2,800,304,0.3
306,"north indian, chinese",north indian,3.7,2,600,308,0.8947368421052632
312586,"american, fast food, salad, healthy food",american,3.6,2,500,84,0.3
451,"north indian, chinese, south indian, seafood, chettinad",north indian,3.9,3,1500,749,0.7518796992481203
18254518,"north indian, chinese, continental",north indian,3.8,3,1800,238,0.3
18419886,biryani,biryani,0.0,1,200,2,0.3
8987,north indian,north indian,0.0,1,200,2,0.3
18472678,north indian,north indian,0.0,1,300,0,0.3
9879,chinese,chinese,0.0,1,150,2,0.3
18472675,"north indian, fast food",north indian,0.0,1,150,0,0.3
18355127,mughlai,mughlai,0.0,1,400,0,0.3
18357956,chinese,chinese,0.0,2,500,0,0.3
9569,"north indian, mughlai",north indian,2.4,2,600,35,0.3
305269,"italian, french",italian,4.1,3,1750,711,0.3
18415346,"cafe, continental, italian",cafe,4.4,3,1000,50,0.3
4268,"bakery, fast food",bakery,4.1,1,400,561,0.3
18350143,"north indian, mughlai",north indian,4.0,3,1500,183,0.3
18161723,modern indian,modern indian,4.1,3,1700,242,0.3
18232097,"cafe, healthy food, continental",cafe,4.1,2,800,223,0.3
309882,rajasthani,rajasthani,4.1,2,900,769,0.3
303215,ice cream,ice cream,4.0,1,200,169,0.3
18400744,"continental, asian, sushi",continental,4.2,3,1600,63,0.3
312567,"north indian, hyderabadi, kashmiri, chinese",north indian,4.0,3,1650,460,0.3
305,"south indian, north indian, chinese",south indian,4.0,2,600,782,0.6691729323308271
18363787,"north indian, chinese",north indian,4.2,2,900,95,0.3
305646,"bakery, desserts",bakery,4.2,2,550,372,0.3
18419649,"street food, mithai",street food,0.0,1,200,2,0.3
18313109,"bakery, fast food",bakery,0.0,1,200,0,0.3
18478723,"north indian, chinese, south indian",north indian,0.0,1,300,0,0.3
18348614,"south indian, chinese, continental",south indian,0.0,2,600,1,0.3
6953,north indian,north indian,3.1,1,100,29,0.3
7691,cafe,cafe,3.4,1,400,69,0.3
3252,"north indian, chinese",north indian,2.8,1,400,109,0.3
18400732,"cafe, north indian, chinese",cafe,2.8,2,800,15,0.3
18337757,"cafe, continental, chinese",cafe,3.4,2,600,76,0.3
9014,cafe,cafe,3.4,1,450,46,0.3
9453,cafe,cafe,3.2,1,450,87,0.3
18273614,"north indian, south indian, chinese, street food, fast food",north indian,2.6,1,300,45,0.3
6625,"pizza, fast food",pizza,2.5,2,700,109,0.3
300869,"bakery, desserts",bakery,3.0,1,200,8,0.3
18256980,"north indian, fast food, chinese",north indian,3.3,1,300,35,0.3
2279,"north indian, chinese",north indian,2.8,1,450,81,0.3
307894,"raw meats, north indian, fast food",raw meats,3.1,1,350,72,0.3
6949,"bakery, fast food",bakery,3.0,1,100,18,0.3
311962,"chinese, continental, north indian",chinese,3.3,2,850,113,0.3
9433,mithai,mithai,2.8,1,100,5,0.3
4065,north indian,north indian,3.3,1,300,51,0.3
5767,north indian,north indian,2.9,1,150,5,0.3
7681,korean,korean,3.0,2,900,82,0.3
18395106,north indian,north indian,3.0,2,600,12,0.3
5436,"chinese, fast food",chinese,2.6,1,350,26,0.3
18370586,mughlai,mughlai,3.2,1,300,17,0.3
306847,"north indian, mughlai, chinese",north indian,3.3,2,600,85,0.3
4857,"italian, pizza, fast food",italian,3.4,3,1000,143,0.3
4088,chinese,chinese,3.4,1,300,39,0.3
9969,"finger food, north indian, italian",finger food,2.7,4,2000,81,0.3
307106,fast food,fast food,3.3,1,250,69,0.3
5909,"bakery, fast food",bakery,2.6,1,200,16,0.3
2287,"north indian, chinese, south indian, fast food",north indian,3.4,2,700,173,0.3
2288,"chinese, beverages",chinese,3.2,1,400,45,0.3
312391,"north indian, chinese",north indian,2.7,3,1100,50,0.3
302370,"north indian, chinese, mughlai",north indian,3.4,2,600,427,0.3
9779,south indian,south indian,2.6,1,450,138,0.3
307387,fast food,fast food,3.0,1,100,14,0.3
18350499,chinese,chinese,2.8,1,450,51,0.3
2290,"north indian, chinese, fast food",north indian,3.1,2,700,130,0.3
18161577,"cafe, continental, chinese, italian",cafe,4.6,2,900,1071,0.3
6647,"bakery, fast food",bakery,3.6,1,250,258,0.3
313267,bakery,bakery,3.9,1,250,533,0.3
5455,"ice cream, desserts",ice cream,3.7,1,150,93,0.3
3401,"north indian, chinese, cafe",north indian,3.7,2,550,484,0.3
18456762,"north indian, continental, chinese, italian, lebanese",north indian,3.7,3,1000,49,0.3
4825,"chinese, north indian, fast food, italian",chinese,3.9,2,800,2724,0.3
311674,"cafe, chinese, italian",cafe,3.8,2,550,541,0.3
6646,"north indian, chinese",north indian,3.7,1,250,91,0.3
304307,"cafe, fast food, italian, chinese",cafe,3.8,2,650,1970,0.3
18421487,mughlai,mughlai,0.0,1,400,0,0.3
18277324,beverages,beverages,0.0,1,100,1,0.3
18455950,"fast food, italian",fast food,0.0,1,300,1,0.3
18463988,"chinese, fast food",chinese,0.0,1,300,0,0.3
18463995,cafe,cafe,0.0,1,250,1,0.3
18426904,street food,street food,0.0,1,50,0,0.3
18124356,chinese,chinese,0.0,1,350,2,0.3
18420653,north indian,north indian,0.0,1,350,0,0.3
18432553,chinese,chinese,0.0,1,400,3,0.3
18388132,"north indian, south indian",north indian,0.0,1,200,0,0.3
6608,north indian,north indian,0.0,1,350,3,0.3
300883,"south indian, north indian, chinese",south indian,2.4,2,600,147,0.3
3036,"italian, pizza, bakery",italian,2.4,2,700,148,0.3
18342940,cafe,cafe,4.1,1,400,111,0.3
6144,"north indian, chinese, cafe",north indian,4.1,2,700,1384,0.3
18365861,"ice cream, desserts, beverages",ice cream,4.3,1,250,156,0.3
304262,"cafe, mexican, american, italian, lebanese, continental",cafe,4.3,2,900,4085,0.3
312345,"cafe, italian, continental, chinese",cafe,4.4,2,850,1537,0.3
306407,"cafe, italian, continental",cafe,4.2,2,700,1526,0.3
7777,"assamese, chinese",assamese,2.8,1,400,45,0.3
3167,"north indian, mughlai",north indian,3.2,2,750,26,0.3
302555,south indian,south indian,3.1,1,350,13,0.3
309841,goan,goan,2.5,2,700,29,0.3
3158,"north indian, chinese, south indian",north indian,2.8,1,200,11,0.3
7814,oriya,oriya,3.1,1,450,52,0.3
7770,"rajasthani, north indian",rajasthani,3.4,1,400,69,0.3
7789,chinese,chinese,3.0,1,350,36,0.3
302537,kashmiri,kashmiri,3.1,2,700,44,0.3
7790,"chinese, north indian, fast food",chinese,2.8,1,450,8,0.3
18025092,bihari,bihari,3.5,2,500,28,0.3
7768,"bengali, north indian, chinese",bengali,3.7,2,800,182,0.3
302264,maharashtrian,maharashtrian,3.6,1,350,93,0.3
300975,"chinese, fast food",chinese,3.6,1,450,72,0.3
7772,chinese,chinese,3.8,1,400,152,0.3
7834,"desserts, ice cream, north indian",desserts,3.5,1,250,19,0.3
302542,"chinese, naga",chinese,3.7,2,800,143,0.3
7774,north indian,north indian,3.5,1,450,24,0.3
7769,"chinese, tibetan",chinese,3.5,1,400,30,0.3
7788,north indian,north indian,2.3,2,700,30,0.3
309037,"mithai, street food",mithai,3.0,1,350,9,0.3
18454058,"north indian, mughlai, chinese",north indian,3.2,2,500,10,0.3
312579,"mughlai, north indian",mughlai,3.2,2,500,15,0.3
18398753,healthy food,healthy food,3.0,1,300,7,0.3
301313,north indian,north indian,2.8,2,600,9,0.3
301305,"chinese, fast food",chinese,3.3,1,350,32,0.3
18124346,north indian,north indian,2.9,1,400,4,0.3
310664,"north indian, chinese, mughlai",north indian,3.3,3,1200,56,0.3
6266,north indian,north indian,3.0,2,600,16,0.3
5060,"pizza, fast food",pizza,3.3,2,700,87,0.3
312566,north indian,north indian,3.4,1,200,39,0.3
18368621,"fast food, beverages",fast food,3.4,1,250,23,0.3
310319,"south indian, north indian",south indian,3.2,1,400,11,0.3
302497,north indian,north indian,2.6,1,450,15,0.3
302528,"fast food, burger",fast food,3.3,2,500,65,0.3
305209,south indian,south indian,3.1,1,300,7,0.3
313046,"north indian, chinese, continental",north indian,2.6,2,500,14,0.3
313473,"pizza, fast food",pizza,3.0,1,300,7,0.3
